module,type,name,res_id,src,value,comments
website_sale,model,"ir.model,name",website_sale.model_product_pricelist,Pricelist,Harga,
website_sale,model,"ir.actions.act_window,name",website_sale.website_product_pricelist3,Pricelists,Daftar harga,
website_sale,model,"ir.ui.menu,name",website_sale.menu_catalog_pricelists,Pricelists,Daftar harga,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Pricing &amp; Discounts,Harga &amp; Diskon,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_sale_pricelist_setting_split_1,Pricing Strategy,Strategi Penetapan Harga,
website_sale,code,addons/website_sale/static/src/xml/website_sale_dashboard.xml,29,Product,Produk,openerp-web
website_sale,model,"ir.model,name",website_sale.model_product_product,Product,Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_lines,Product,Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Product,Produk,
website_sale,model,"ir.model,name",website_sale.model_product_attribute,Product Attribute,Atribut produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_template_form_view,Product Images,Gambar Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.view_product_image_form,Product Images,Gambar Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.product,Product Name,Nama Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Product Pages,Halaman Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_public_category_tree_view,Product Public Categories,Kategori Publik Produk,
website_sale,model,"ir.model,name",website_sale.model_product_template,Product Template,Templete produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Product attributes filter,Filter atribut produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Product categories list,Daftar kategori produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Product descriptions,Deskripsi Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.product,Product not available,Produk tidak tersedia,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_price,Product not available,Produk tidak tersedia,
website_sale,model,"ir.ui.view,arch_db",website_sale.404,Product not found!,Produk tidak ditemukan!,
website_sale,model,"ir.actions.act_window,name",website_sale.product_template_action,Products,Produk,
website_sale,model,"ir.ui.menu,name",website_sale.menu_catalog_products,Products,Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Products,Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.product,Products,Produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.products_item,Promo,Promo,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Promote,Mendorong,
website_sale,model,"ir.model.fields,field_description",website_sale.field_rating_rating_website_published,Published,Terpublikasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_template_search_view_website,Published,Terpublikasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Push down,Menekan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Push to bottom,Mendorong ke bawah,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Push to top,Mendorong ke atas,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Push up,Push-up,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Put the practical details (shipping, payment methods, etc.) as links in the footer; That way, they will be accessible 
                            all your product pages.","Letakkan detail praktis (pengiriman, metode pembayaran, dll.) Sebagai tautan di footer; Dengan begitu, mereka dapat diakses 
                            semua halaman produk Anda.",
website_sale,code,addons/website_sale/static/src/xml/website_sale_dashboard.xml,30,Qty Sold,Jumlah Terjual,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_popover,Qty:,Jumlah:,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_lines,Quantity,Jumlah,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Quantity,Jumlah,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Quantity,Jumlah,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Quantity-based discounts (B2B),Diskon berbasis kuantitas (B2B),
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Quick and easy to set up,Cepat dan mudah disiapkan,
website_sale,selection,"product.attribute,type",0,Radio,Radio,
website_sale,model,"ir.model,name",website_sale.model_rating_rating,Rating,Peringkat,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_rating_ids,Rating,Peringkat,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_rating_last_value,Rating Last Value,Peringkat Nilai Terakhir,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_rating_count,Rating count,Hitungan peringkat,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_image_product_tmpl_id,Related Product,Produk Terkait,
website_sale,model,"ir.ui.view,arch_db",website_sale.404,Return to the product list.,Kembali ke daftar produk.,
website_sale,model,"ir.ui.view,arch_db",website_sale.wizard_checkout,"Review Order<span class=""chevron""/>","Tinjau Pesanan<span class=""chevron""/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Review your catalog,Tinjau katalog Anda,
website_sale,code,addons/website_sale/controllers/backend.py,57,Sales,Penjualan,
website_sale,code,addons/website_sale/static/src/xml/website_sale_dashboard.xml,9,Sales /,Penjualan /,openerp-web
website_sale,model,"ir.model,name",website_sale.model_sale_order,Sales Order,Order Penjualan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_sale_pricelist_setting_split_2,Sales Price,Harga Jual,
website_sale,model,"ir.model,name",website_sale.model_crm_team,Sales Team,Tim Penjualan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_salesteam_id,Sales Team,Tim Penjualan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_salesteam_id,Sales Team,Tim Penjualan,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_salesperson_id,Salesperson,Penjual,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_salesperson_id,Salesperson,Penjual,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Save my payment data,Simpan data pembayaran saya,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart,Secure Payment,Pembayaran aman,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to configure delivery methods and shipping connectors,Lihat cara mengonfigurasi metode pengiriman dan konektor pengiriman,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to configure payment methods,Lihat cara mengonfigurasi metode pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to configure pricing &amp; discounts,See how to configure pricing &amp; discounts,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to customize your catalog page,Lihat cara menyesuaikan halaman katalog Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to do it,Lihat bagaimana melakukannya,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See how to set tax-included prices,Lihat cara menyetel harga termasuk pajak,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,See which tax rate applies in your city,Lihat tarif pajak mana yang berlaku di kota Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Selamat datang di Isi Kulkasku,Selamat datang di Isi Kulkasku,
website_sale,selection,"product.attribute,type",0,Select,Pilih,
website_sale,code,addons/website_sale/static/src/js/website_sale_tour_shop.js,15,Select <b>New Product</b> to create it and manage its properties to boost your sales.,Pilih <b>Produk baru</b> untuk membuatnya dan mengelola propertinya untuk meningkatkan penjualan Anda.,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.address_kanban,Select this address,Pilih alamat ini,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Select your pricing preference and allow discounts,Pilih preferensi harga Anda dan ijinkan diskon,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Select your shipping management policy,Pilih kebijakan manajemen pengiriman Anda,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_pricelist_selectable,Selectable,Dapat dipilih,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Sell,Menjual,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Sell More,Jual Lebih Banyak,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_sequence,Sequence,Urutan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Set alternatives, accessories and options in product detail form (in Sales tab)","Atur alternatif, aksesoris dan pilihan dalam bentuk detail produk (di tab Sales)",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Set default taxes,Tetapkan pajak default,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"Set this rate as 
                                            default tax","Tetapkan tarif ini sebagai 
                                            pajak default",
website_sale,selection,"website.config.settings,group_website_multiimage",0,Several images per product,Beberapa gambar per produk,
website_sale,selection,"website.config.settings,sale_pricelist_setting_split_1",0,Several prices selectable through a drop-down list or applied automatically via Geo-IP,Beberapa harga dapat dipilih melalui daftar drop-down atau diterapkan secara otomatis melalui Geo-IP,
website_sale,model,"ir.ui.view,arch_db",website_sale.bill_to,Ship To:,Dikirim ke:,
website_sale,model,"ir.ui.view,arch_db",website_sale.wizard_checkout,Shipping &amp;,Pengiriman & amp;,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Shipping Address,Alamat Pengiriman,
website_sale,model,"ir.ui.view,arch_db",website_sale.checkout,Shipping Address,Alamat Pengiriman,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,Shipping Connectors,Pengiriman konektor,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_sale_delivery_settings,Shipping Management,Manajemen Pengiriman,
website_sale,model,"ir.ui.view,arch_db",website_sale.products,Shop,Toko,
website_sale,model,"ir.ui.view,arch_db",website_sale.checkout,Shop - Checkout,Toko - Checkout,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,Shop - Confirm payment,Toko - Konfirmasi pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Shop - Confirmed,Toko - Dikonfirmasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment,Shop - Select Payment Method,Toko - Pilih Metode Pembayaran,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart,Shopping Cart,Keranjang belanja,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Shopping Experience,Pengalaman berbelanja,
website_sale,model,"res.groups,name",website_sale.group_website_multi_image,Show multi image on eCommerce,Tampilkan banyak gambar di eCommerce,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_group_product_pricelist,Show pricelists On Products,Tampilkan daftar harga pada produk,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_group_pricelist_item,Show pricelists to customers,Tampilkan daftar harga untuk pelanggan,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Sign Up,Sign Up,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Size,Ukuran,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_size_x,Size X,Ukuran X,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_size_x,Size X,Ukuran X,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_size_y,Size Y,Ukuran Y,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_size_y,Size Y,Ukuran Y,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_public_category_image_small,Small-sized image,Gambar berukuran kecil,
website_sale,model,"ir.model.fields,help",website_sale.field_product_public_category_image_small,"Small-sized image of the category. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Foto berukuran kecil dari Karyawan. Itu adalah secara otomatis diubah ukurannya sebagai gambar 64x64px, dengan rasio aspek yang diawetkan. Gunakan field ini di mana saja gambar kecil yang diperlukan.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Some acquirers like Authorize.net and Ingenico can be used as payment gateways with your own payment processor.,Beberapa pengakuisisi seperti Authorize.net dan Ingenico dapat digunakan sebagai gateway pembayaran dengan pemroses pembayaran Anda sendiri.,
website_sale,code,addons/website_sale/controllers/main.py,503,Some required fields are empty.,Beberapa bidang wajib kosong.,
website_sale,model,"ir.ui.view,arch_db",website_sale.404,"Sorry, this product is not available anymore.","Maaf, produk ini tidak tersedia lagi.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Sort by price,Urutkan berdasarkan harga,
website_sale,selection,"website.config.settings,sale_pricelist_setting_split_2",0,"Specific prices per customer segment, currency, etc.","Harga spesifik per segmen pelanggan, mata uang, dll.",
website_sale,model,"ir.model.fields,help",website_sale.field_website_config_settings_sale_pricelist_setting_split_2,"Specific prices per customer segment, currency, etc.: new pricing table available in product detail form (Sales tab).
Advanced pricing based on formulas (discounts, margins, rounding): apply price rules from a new *Pricelists* menu in Configuration.","Harga spesifik per segmen pelanggan, mata uang, dll .: tabel harga baru tersedia dalam bentuk detail produk (tab Sales).
Penetapan harga lanjutan berdasarkan rumus (diskon, margin, pembulatan): terapkan aturan harga dari menu * Daftar Harga * baru di Konfigurasi.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Start your online shop by creating 3 products pages.<br/>,Mulailah toko online Anda dengan membuat 3 halaman produk.<br/>,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,State / Province,Provinsi,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,State / Province...,Provinsi,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,"Street <span class=""hidden-xs""> and Number</span>","Street <span class=""hidden-xs""> dan Nomor</span>",
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_style_name,Style Name,Gaya Nama,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_style_ids,Styles,Gaya,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_style_ids,Styles,Gaya,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_sale,Styles,Gaya,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Subtotal,Sub total,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Subtotal:,Sub Total,
website_sale,model,"ir.model.fields,help",website_sale.field_product_product_alternative_product_ids,Suggest more expensive alternatives to your customers (upsell strategy). Those products show up on the product page.,Sarankan alternatif yang lebih mahal kepada pelanggan Anda (strategi upsell). Produk tersebut muncul di halaman produk.,
website_sale,model,"ir.model.fields,help",website_sale.field_product_template_alternative_product_ids,Suggest more expensive alternatives to your customers (upsell strategy). Those products show up on the product page.,Sarankan alternatif yang lebih mahal kepada pelanggan Anda (strategi upsell). Produk tersebut muncul di halaman produk.,
website_sale,selection,"website.config.settings,module_website_sale_options",0,"Suggest optional products when adding to cart (e.g. for a computer: warranty, software, etc.)","Sarankan produk opsional saat menambahkan ke keranjang (mis. Untuk komputer: garansi, perangkat lunak, dll.)",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Suggest options and accessories,Sarankan opsi dan aksesori,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Suggest pricier alternatives,Sarankan alternatif yang lebih mahal,
website_sale,model,"ir.ui.view,arch_db",website_sale.suggested_products_list,Suggested Accessories:,Aksesoris yang Disarankan:,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,Summary,Ringkasan,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,TIN / VAT,TIN / VAT,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Tax ID,PPN,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Taxes,Pajak,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Taxes:,Pajak-pajak :,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery_temando,Temando integration,Temando integration,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Terms &amp; Conditions,Syarat &amp; Ketentuan,
website_sale,model,"ir.ui.view,arch_db",website_sale.terms,Terms &amp;amp; Conditions,Syarat &amp;amp; Ketentuan,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Thank you for your order.,Terima kasih atas pesanan Anda.,
website_sale,model,"ir.ui.view,arch_db",website_sale.terms,"The <b>Intellectual Property</b> disclosure will inform users that the contents, logo and other visual media you created is your property and is protected by copyright laws.","Pengungkapan <b> Kekayaan Intelektual </b> akan menginformasikan kepada pengguna bahwa konten, logo, dan media visual lainnya yang Anda buat adalah milik Anda dan dilindungi oleh undang-undang hak cipta.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"The first step is to set up your company's information. This is used in several places: Contact us page, website header &amp; footer, printed business documents like orders and invoices, etc.","Langkah pertama adalah menyiapkan informasi perusahaan Anda. Ini digunakan di beberapa tempat: Halaman Hubungi kami, header & amp; footer situs web, dokumen bisnis tercetak seperti pesanan dan faktur, dll.",
website_sale,model,"ir.model.fields,help",website_sale.field_product_product_website_url,The full URL to access the document through the website.,URL lengkap untuk mengakses server melalui website.,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,The last step in setting up your products is configuring the taxes. Taxes are already predefined for most localizations when it comes to regional transactions. However taxes may be specific to customer kinds and localizations. Take some time to check the following parameters:,Langkah terakhir dalam menyiapkan produk Anda adalah mengonfigurasi pajak. Pajak sudah ditentukan sebelumnya untuk sebagian besar pelokalan dalam hal transaksi regional. Namun pajak mungkin khusus untuk jenis dan lokalisasi pelanggan. Luangkan waktu untuk memeriksa parameter berikut:,
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,The payment seems to have been canceled.,Pembayaran tampaknya telah dibatalkan.,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,There are two strategies to sell more to a customer:,Ada dua strategi untuk menjual lebih banyak kepada pelanggan:,
website_sale,code,addons/website_sale/static/src/xml/website_sale_dashboard.xml,23,There is no recent online sale.,Tidak ada penjualan online baru-baru ini.,openerp-web
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,There seems to be an error with your request.,Sepertinya ada kesalahan dengan permintaan Anda.,
website_sale,model,"ir.model.fields,help",website_sale.field_product_public_category_image,"This field holds the image used as image for the category, limited to 1024x1024px.","Bidang ini memegang gambar yang digunakan sebagai gambar untuk kategori, terbatas 1024x1024px.",
website_sale,model,"ir.ui.view,arch_db",website_sale.reduction_code,This promo code is not available,Kode promo ini tidak tersedia,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"To collect payments, you can either request your customers to process it manually (wire transfer, etc.) or redirect them to payment acquirers.<br/>
                        Using payment acquirers costs you money, so take some time to compare them.","Untuk mengumpulkan pembayaran, Anda dapat meminta pelanggan Anda untuk memprosesnya secara manual (transfer kawat, dll.) Atau mengarahkan mereka ke pengakuisisi pembayaran.<br/>
                        Menggunakan pengakuisisi pembayaran memerlukan biaya, jadi luangkan waktu untuk membandingkannya.",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"To do so, take the most out of Odoo's <strong>pricing options</strong>:<br/>","Untuk melakukannya, manfaatkan sepenuhnya <strong> opsi harga Odoo</strong>:<br/>",
website_sale,model,"ir.ui.view,arch_db",website_sale.report_shop_saleorder_document,Total,Total,
website_sale,model,"ir.model.fields,field_description",website_sale.field_sale_order_payment_tx_id,Transaction,catatan transaksi,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,Transaction processing ...,Pemrosesan transaksi ...,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_attribute_type,Type,Tipe,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery_ups,UPS integration,UPS integrasi,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_delivery_usps,USPS integration,USPS integrasi,
website_sale,model,"ir.ui.view,arch_db",website_sale.confirmation,Unit Price,Harga Satuan,
website_sale,model,"ir.ui.menu,name",website_sale.menu_orders_unpaid_orders,Unpaid Orders,Pesanan yang Belum Dibayar,
website_sale,model,"ir.actions.act_window,name",website_sale.action_unpaid_orders_ecommerce,Unpaid eCommerce Orders,Pesanan eCommerce yang Belum Dibayar,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Use TaxCloud to compute tax rates automatically,Gunakan TaxCloud untuk menghitung tarif pajak secara otomatis,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Use our import templates to get your catalog ready in no time!,Gunakan template impor kami untuk menyiapkan katalog Anda dalam waktu singkat!,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_group_sale_pricelist,Use pricelists to adapt your price per customers,Gunakan daftar harga untuk menyesuaikan harga per pelanggan,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_popover,View Cart (,Lihat Keranjang(,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_published,Visible in Website,Terlihat di Situs,
website_sale,model,"ir.model.fields,help",website_sale.field_rating_rating_website_published,Visible on the website as a comment,Terlihat pada website sebagai komentar,
website_sale,selection,"product.template,availability",0,Warning,Peringatan,
website_sale,model,"ir.model,name",website_sale.model_website,Website,Situs Web,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_template_form_view,Website,Situs Web,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_template_form_view,Website Categories,Kategori Situs Web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_message_ids,Website Comments,Website Komentar,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_message_ids,Website Comments,Website Komentar,
website_sale,model,"ir.actions.act_window,name",website_sale.product_public_category_action,Website Product Categories,Kategori Produk Situs Web,
website_sale,model,"ir.ui.menu,name",website_sale.menu_catalog_categories,Website Product Categories,Kategori Produk Situs Web,
website_sale,model,"ir.model,name",website_sale.model_product_public_category,Website Product Category,Kategori Produk Situs Web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_public_categ_ids,Website Product Category,Kategori Produk Situs Web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_public_categ_ids,Website Product Category,Kategori Produk Situs Web,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_public_category_form_view,Website Public Categories,Kategori Umum Situs Web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_sequence,Website Sequence,Urutan Situs Web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_sequence,Website Sequence,Urutan Situs Web,
website_sale,model,"ir.actions.act_url,name",website_sale.action_open_website,Website Shop,Website Toko,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_url,Website URL,URL situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_meta_description,Website meta description,Deskripsi meta situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_meta_keywords,Website meta keywords,Situs meta kata kunci,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_meta_title,Website meta title,Judul meta situs,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_price,Website price,Harga situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_price,Website price,Harga situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_price_difference,Website price difference,Perbedaan harga situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_price_difference,Website price difference,Perbedaan harga situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_product_website_public_price,Website public price,Harga publik situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_template_website_public_price,Website public price,Harga publik situs web,
website_sale,model,"ir.model.fields,field_description",website_sale.field_crm_team_website_ids,Websites,Situs web,
website_sale,model,"ir.model.fields,help",website_sale.field_crm_team_website_ids,Websites using this sales team,Situs web yang menggunakan tim penjualan ini,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_token_form_confirm,"Yes, pay with this card","Ya, bayar dengan kartu ini",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,You can setup 3 types of <strong>payment methods in Odoo:</strong>,Anda dapat mengatur 3 jenis <strong>metode pembayaran di Odoo:</strong>,
website_sale,model,"ir.actions.act_window,help",website_sale.action_abandonned_orders_ecommerce,You don't have any cancelled order from the website.,Anda tidak memiliki pesanan yang dibatalkan dari situs web.,
website_sale,model,"ir.actions.act_window,help",website_sale.action_orders_ecommerce,You don't have any confirmed order from the website.,Anda tidak memiliki pesanan yang dikonfirmasi dari situs web.,
website_sale,model,"ir.actions.act_window,help",website_sale.action_unpaid_orders_ecommerce,You don't have any unpaid order from the website.,Anda tidak memiliki pesanan yang belum dibayar dari situs web.,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Your Address,Alamat Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,"Your Address
                                        <small> or </small>","Alamat Anda
                                        <small> atau </small>",
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,Your Company,Perusahaan,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Your Order,Pesanan Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.extra_info,Your Reference,Referensi Anda,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_lines,Your cart is empty!,Troli kosong,
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_popover,Your cart is empty!,Troli kosong,
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,"Your order has been confirmed, thank you for your loyalty.","Pesanan Anda telah dikonfirmasi, terima kasih atas kesetiaan Anda.",
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,Your payment has been authorized.,Tagihan Anda telah disahkan.,
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,Your payment has been received.,Pembayaran telah diterima.,
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,Your transaction is waiting a manual confirmation.,Transaksi Anda sedang menunggu konfirmasi manual.,
website_sale,model,"ir.ui.view,arch_db",website_sale.order_state_message,Your transaction is waiting confirmation.,Transaksi Anda sedang menunggu konfirmasi.,
website_sale,model,"ir.ui.view,arch_db",website_sale.address,Zip Code,Kode Pos,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"all angles, detailed view, package, etc.","semua sudut, tampilan detail, paket, dll.",
website_sale,model,"ir.ui.view,arch_db",website_sale.reduction_code,code...,Kode,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_comment,comment,Komentar,
website_sale,model,"ir.ui.view,arch_db",website_sale.product_comment,comments,komentar,
website_sale,model,"ir.model.fields,field_description",website_sale.field_website_config_settings_module_sale_ebay,eBay connector,Konektor eBay,
website_sale,model,"ir.ui.menu,name",website_sale.menu_ecommerce_settings,eCommerce,eCommerce,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_config_settings_view_form,eCommerce,eCommerce,
website_sale,model,"ir.actions.act_window,name",website_sale.action_orders_ecommerce,eCommerce Orders,Pesanan eCommerce,
website_sale,model,"ir.ui.view,arch_db",website_sale.search count,found),ditemukan),
website_sale,model,"ir.ui.view,arch_db",website_sale.cart_popover,items),item),
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,or,atau,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,"product's availability (In Stock, Not Available, etc.)","ketersediaan produk (Dalam Stok, Tidak Tersedia, dll.)",
website_sale,model,"ir.model,name",website_sale.model_product_attribute_value,product.attribute.value,product.atribut.value,
website_sale,model,"ir.model,name",website_sale.model_product_image,product.image,gambar produk,
website_sale,model,"ir.model,name",website_sale.model_product_style,product.style,gaya produk,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,set company logo,logo perusahaan set,
website_sale,model,"ir.ui.view,arch_db",website_sale.payment_sale_note,terms &amp; conditions,syarat & ketentuan,
website_sale,model,"ir.ui.view,arch_db",website_sale.website_planner,use Odoo API to import through scripts,gunakan API Odoo untuk mengimpor melalui skrip,
website_sale,model,"ir.model.fields,field_description",website_sale.field_product_pricelist_website_id,website,Website,
