module,type,name,res_id,src,value,comments
base,model,"ir.ui.view,arch_db",base.view_model_fields_form,How to define a computed field,How to define a computed field,
base,model,"ir.ui.view,arch_db",base.view_model_form,How to define a computed field,How to define a computed field,
base,model,"ir.module.module,shortdesc",base.module_hr_recruitment_survey,Hr Recruitment Interview Forms,Hr Recruitment Interview Forms,
base,model,"ir.module.category,name",base.module_category_human_resources_survey,Human Resources Survey,Human Resources Survey,
base,model,"ir.module.module,shortdesc",base.module_l10n_hu,Hungarian - Accounting,Hungarian - Accounting,
base,model,"res.country,name",base.hu,Hungary,Hungary,
base,model,"ir.module.module,shortdesc",base.module_base_iban,IBAN Bank Accounts,IBAN Bank Accounts,
base,model,"ir.model.fields,field_description",base.field__unknown_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_language_export_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_language_import_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_language_install_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_module_configuration_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_module_update_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_module_upgrade_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_base_update_translations_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_change_password_user_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_change_password_wizard_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_client_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_report_xml_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_server_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_url_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_id_301,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_actions_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_actions_id_312,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_actions_todo_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_attachment_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_autovacuum_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_cron_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_exports_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_exports_line_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_fields_converter_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_filters_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_http_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_logging_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_access_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_data_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_model_relation_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_module_category_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_needaction_mixin_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_property_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_contact_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_date_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_datetime_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_duration_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_html_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_image_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_integer_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2one_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_monetary_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_qweb_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_relative_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_selection_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_text_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_rule_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_translation_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_ir_values_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_report_base_report_irmodulereference_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_bank_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_company_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_config_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_config_installer_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_config_settings_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_country_group_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_country_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_country_state_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_currency_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_currency_rate_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_font_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_groups_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_lang_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_partner_category_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_partner_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_partner_title_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_request_link_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_users_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_res_users_log_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wizard_ir_model_menu_create_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_activity_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_instance_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_transition_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_triggers_id,ID,ID,
base,model,"ir.model.fields,field_description",base.field_wkf_workitem_id,ID,ID,
base,model,"ir.model.fields,help",base.field_ir_act_server_xml_id,ID of the action if defined in a XML file,ID of the action if defined in a XML file,
base,model,"ir.model.fields,help",base.field_ir_model_data_res_id,ID of the target record in the database,ID of the target record in the database,
base,model,"ir.model.fields,help",base.field_ir_ui_view_xml_id,ID of the view defined in xml file,ID of the view defined in xml file,
base,model,"ir.module.module,shortdesc",base.module_bus,IM Bus,IM Bus,
base,model,"ir.model.fields,field_description",base.field_base_language_import_code,ISO Code,Kode ISO,
base,model,"ir.model.fields,help",base.field_base_language_import_code,"ISO Language and Country code, e.g. en_US","ISO Language and Country code, e.g. en_US",
base,model,"ir.model.fields,field_description",base.field_res_lang_iso_code,ISO code,Kode ISO,
base,model,"res.country,name",base.is,Iceland,Iceland,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_icon_image,Icon,Ikon,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_icon,Icon URL,Icon URL,
base,model,"ir.model.fields,help",base.field_ir_act_window_multi,"If checked and the action is bound to a model, it will only appear in the More menu on list views","If checked and the action is bound to a model, it will only appear in the More menu on list views",
base,model,"ir.model.fields,help",base.field_ir_mail_server_smtp_debug,"If enabled, the full output of SMTP sessions will be written to the server log at DEBUG level(this is very verbose and may include confidential info!)","If enabled, the full output of SMTP sessions will be written to the server log at DEBUG level(this is very verbose and may include confidential info!)",
base,model,"ir.model.fields,help",base.field_ir_rule_global,If no group is specified the rule is global and applied to everyone,If no group is specified the rule is global and applied to everyone,
base,model,"ir.model.fields,help",base.field_ir_property_res_id,"If not set, acts as a default value for new resources","If not set, acts as a default value for new resources",
base,model,"ir.model.fields,help",base.field_ir_act_report_xml_multi,"If set to true, the action will not be displayed on the right toolbar of a form view.","If set to true, the action will not be displayed on the right toolbar of a form view.",
base,model,"ir.model.fields,help",base.field_ir_act_window_view_multi,"If set to true, the action will not be displayed on the right toolbar of a form view.","If set to true, the action will not be displayed on the right toolbar of a form view.",
base,model,"ir.model.fields,help",base.field_ir_values_company_id,"If set, action binding only applies for this company","If set, action binding only applies for this company",
base,model,"ir.model.fields,help",base.field_ir_values_user_id,"If set, action binding only applies for this user.","If set, action binding only applies for this user.",
base,model,"ir.model.fields,help",base.field_ir_model_fields_serialization_field_id,"If set, this field will be stored in the sparse structure of the serialization field, instead of having its own database column. This cannot be changed after creation.","If set, this field will be stored in the sparse structure of the serialization field, instead of having its own database column. This cannot be changed after creation.",
base,model,"ir.ui.view,arch_db",base.view_server_action_form,"If several child actions return an action, only the last one will be executed.
                                    This may happen when having server actions executing code that returns an action, or server actions returning a client action.","If several child actions return an action, only the last one will be executed.
                                    This may happen when having server actions executing code that returns an action, or server actions returning a client action.",
base,model,"ir.model.fields,help",base.field_res_users_action_id,"If specified, this action will be opened at log on for this user, in addition to the standard menu.","If specified, this action will be opened at log on for this user, in addition to the standard menu.",
base,model,"ir.model.fields,help",base.field_res_partner_lang,"If the selected language is loaded in the system, all documents related to this contact will be printed in this language. If not, it will be English.","If the selected language is loaded in the system, all documents related to this contact will be printed in this language. If not, it will be English.",
base,model,"ir.model.fields,help",base.field_res_users_lang,"If the selected language is loaded in the system, all documents related to this contact will be printed in this language. If not, it will be English.","If the selected language is loaded in the system, all documents related to this contact will be printed in this language. If not, it will be English.",
base,model,"ir.model.fields,help",base.field_ir_ui_view_groups_id,"If this field is empty, the view applies to all users. Otherwise, the view applies to the users of those groups only.","If this field is empty, the view applies to all users. Otherwise, the view applies to the users of those groups only.",
base,model,"ir.model.fields,help",base.field_ir_ui_view_active,"If this view is inherited,
* if True, the view always extends its parent
* if False, the view currently does not extend its parent but can be enabled
         ","If this view is inherited,
* if True, the view always extends its parent
* if False, the view currently does not extend its parent but can be enabled
         ",
base,model,"ir.actions.act_window,help",base.action_country_state,"If you are working on the American market, you can manage the different federal states you are working on from here. Each state is attached to one country.","If you are working on the American market, you can manage the different federal states you are working on from here. Each state is attached to one country.",
base,model,"ir.model.fields,help",base.field_base_language_install_overwrite,"If you check this box, your customized translations will be overwritten and replaced by the official ones.","If you check this box, your customized translations will be overwritten and replaced by the official ones.",
base,model,"ir.model.fields,help",base.field_ir_act_report_xml_attachment_use,"If you check this, then the second time the user prints with same attachment name, it returns the previous report.","If you check this, then the second time the user prints with same attachment name, it returns the previous report.",
base,model,"ir.model.fields,help",base.field_base_language_import_overwrite,"If you enable this option, existing translations (including custom ones) will be overwritten and replaced by those in this file","If you enable this option, existing translations (including custom ones) will be overwritten and replaced by those in this file",
base,model,"ir.model.fields,help",base.field_ir_ui_menu_groups_id,"If you have groups, the visibility of this menu will be based on these groups. If this field is empty, Odoo will compute visibility based on the related object's read access.","If you have groups, the visibility of this menu will be based on these groups. If this field is empty, Odoo will compute visibility based on the related object's read access.",
base,model,"ir.model.fields,help",base.field_ir_model_access_active,"If you uncheck the active field, it will disable the ACL without deleting it (if you delete a native ACL, it will be re-created when you reload the module).","If you uncheck the active field, it will disable the ACL without deleting it (if you delete a native ACL, it will be re-created when you reload the module).",
base,model,"ir.model.fields,help",base.field_ir_rule_active,"If you uncheck the active field, it will disable the record rule without deleting it (if you delete a native record rule, it may be re-created when you reload the module).","If you uncheck the active field, it will disable the record rule without deleting it (if you delete a native record rule, it may be re-created when you reload the module).",
base,model,"ir.ui.view,arch_db",base.view_base_module_upgrade,"If you wish to cancel the process, press the cancel button below","If you wish to cancel the process, press the cancel button below",
base,model,"ir.model.fields,field_description",base.field_res_company_logo,Image,Gambar,
base,model,"ir.model.fields,field_description",base.field_res_country_image,Image,Gambar,
base,model,"ir.model.fields,field_description",base.field_res_partner_image,Image,Gambar,
base,model,"ir.model.fields,field_description",base.field_res_users_image,Image,Gambar,
base,model,"ir.ui.view,arch_db",base.view_base_module_upgrade,Impacted Apps,Aplikasi yang Terpengaruh,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_implementation,Implementation,Implementation,
base,model,"ir.ui.menu,name",base.menu_translation_export,Import / Export,Impor / Ekspor,
base,model,"ir.actions.act_window,name",base.action_view_base_import_language,Import Translation,Impor Terjemahan,
base,model,"ir.ui.menu,name",base.menu_view_base_import_language,Import Translation,Impor Terjemahan,
base,model,"ir.ui.view,arch_db",base.view_base_import_language,Import Translation,Impor Terjemahan,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_modules,In Apps,Dalam Aplikasi,
base,model,"ir.model.fields,field_description",base.field_ir_model_modules,In Apps,Dalam Aplikasi,
base,model,"ir.ui.view,arch_db",base.view_currency_search,Inactive,Tidak aktif,
base,model,"ir.ui.view,arch_db",base.view_view_search,Inactive,Tidak aktif,
base,model,"ir.ui.view,arch_db",base.view_users_search,Inactive Users,Inactive Users,
base,model,"ir.model.fields,field_description",base.field_wkf_activity_in_transitions,Incoming Transitions,Incoming Transitions,
base,model,"ir.ui.view,arch_db",base.view_workflow_activity_form,Incoming Transitions,Incoming Transitions,
base,code,addons/base/ir/ir_actions.py,622,Incorrect Write Record Expression,Incorrect Write Record Expression,
base,code,addons/base/ir/ir_actions.py,729,Incorrect expression,Incorrect expression,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_index,Indexed,Indexed,
base,model,"ir.model.fields,field_description",base.field_ir_attachment_index_content,Indexed Content,Kolaboratif konten,
base,model,"ir.ui.view,arch_db",base.view_attachment_form,Indexed Content,Kolaboratif konten,
base,model,"res.country,name",base.in,India,India,
base,model,"ir.module.module,shortdesc",base.module_l10n_in,Indian - Accounting,Indian - Accounting,
base,model,"ir.module.module,shortdesc",base.module_l10n_in_schedule6,Indian - Schedule VI Accounting,Indian - Schedule VI Accounting,
base,model,"ir.module.module,shortdesc",base.module_l10n_in_hr_payroll,Indian Payroll,Payroll untuk India,
base,selection,"res.partner,company_type",0,Individual,Individual,
base,model,"res.country,name",base.id,Indonesia,Indonesia,
base,model,"ir.model.fields,field_description",base.field_ir_model_info,Information,Informasi,
base,model,"ir.ui.view,arch_db",base.ir_cron_view,Information,Informasi,
base,model,"ir.ui.view,arch_db",base.module_form,Information,Informasi,
base,model,"ir.ui.view,arch_db",base.view_view_search,Inherit,Inherit,
base,model,"ir.ui.view,arch_db",base.view_groups_form,Inherited,Inherited,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_inherit_id,Inherited View,Tampilan Turunan,
base,model,"ir.ui.view,arch_db",base.view_view_form,Inherited Views,Inherited Views,
base,model,"ir.model.fields,field_description",base.field_ir_model_inherited_model_ids,Inherited models,Model mewarisi,
base,model,"ir.model.fields,field_description",base.field_res_groups_implied_ids,Inherits,Inherits,
base,model,"ir.model.fields,field_description",base.field_ir_model_data_date_init,Init Date,Init Date,
base,model,"ir.module.module,shortdesc",base.module_base_setup,Initial Setup Tools,Initial Setup Tools,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint_date_init,Initialization Date,Initialization Date,
base,model,"ir.model.fields,field_description",base.field_ir_model_relation_date_init,Initialization Date,Initialization Date,
base,selection,"ir.actions.act_window,target",0,Inline Edit,Inline Edit,
base,code,addons/base/module/module.py,403,Install,Pasang,
base,model,"ir.ui.view,arch_db",base.module_form,Install,Pasang,
base,model,"ir.ui.view,arch_db",base.module_view_kanban,Install,Pasang,
base,model,"ir.ui.view,arch_db",base.res_config_installer,Install Apps,Pasang Aplikasi,
base,model,"ir.model,name",base.model_base_language_install,Install Language,Pasang Bahasa,
base,selection,"ir.module.module,state",0,Installed,Terpasang,
base,selection,"ir.module.module.dependency,state",0,Installed,Terpasang,
base,model,"ir.ui.view,arch_db",base.module_view_kanban,Installed,Terpasang,
base,model,"ir.ui.view,arch_db",base.view_module_filter,Installed,Terpasang,
base,model,"ir.ui.view,arch_db",base.module_form,Installed Features,Fitur yang Dipasang,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_latest_version,Installed Version,Versi yang Dipasang,
base,model,"ir.model.fields,field_description",base.field_wkf_workitem_inst_id,Instance,Instance,
base,model,"ir.actions.act_window,name",base.action_workflow_instance_form,Instances,Instances,
base,model,"ir.ui.menu,name",base.menu_workflow_instance,Instances,Instances,
base,model,"ir.module.module,description",base.module_bus,"Instant Messaging Bus allow you to send messages to users, in live.","Instant Messaging Bus allow you to send messages to users, in live.",
base,code,addons/models.py,1306,Insufficient fields for Calendar View!,Insufficient fields for Calendar View!,
base,code,addons/models.py,1316,"Insufficient fields to generate a Calendar View for %s, missing a date_stop or a date_delay","Insufficient fields to generate a Calendar View for %s, missing a date_stop or a date_delay",
base,selection,"ir.property,type",0,Integer,Integer,
base,model,"ir.ui.view,arch_db",base.view_rule_form,Interaction between rules,Interaction between rules,
base,model,"ir.ui.view,arch_db",base.view_groups_search,Internal Groups,Kelompok Internal,
base,model,"ir.ui.view,arch_db",base.view_partner_form,Internal Notes,Catatan internal,
base,model,"ir.model.fields,field_description",base.field_res_partner_ref,Internal Reference,Referensi internal,
base,model,"ir.model.fields,field_description",base.field_res_users_ref,Internal Reference,Referensi internal,
base,model,"ir.model.fields,field_description",base.field_ir_translation_src,Internal Source,Internal Source,
base,model,"ir.ui.view,arch_db",base.view_users_search,Internal Users,Pengguna Internal,
base,model,"ir.ui.view,arch_db",base.view_partner_form,Internal note...,Catatan internal...,
base,model,"ir.model.fields,field_description",base.field_ir_cron_interval_type,Interval Unit,Interval Unit,
base,model,"ir.model.fields,field_description",base.field_ir_cron_interval_number,Interval number,Interval number,
base,model,"ir.module.module,shortdesc",base.module_report_intrastat,Intrastat Reporting,Intrastat Reporting,
base,model,"ir.ui.view,arch_db",base.report_irmodulereference,Introspection report on objects,Introspection report on objects,
base,code,addons/models.py,4081,"Invalid ""order"" specified. A valid ""order"" specification is a comma-separated list of valid field names (optionally followed by asc/desc for the direction)","Invalid ""order"" specified. A valid ""order"" specification is a comma-separated list of valid field names (optionally followed by asc/desc for the direction)",
base,code,addons/base/res/res_users.py,321,Invalid 'group by' parameter,Invalid 'group by' parameter,
base,code,addons/base/ir/ir_cron.py,78,Invalid arguments,Invalid arguments,
base,code,addons/base/ir/ir_fields.py,324,Invalid database id '%s' for the field '%%(field)s',Invalid database id '%s' for the field '%%(field)s',
base,code,addons/base/res/res_lang.py,61,"Invalid date/time format directive specified. Please refer to the list of allowed directives, displayed when you edit a language.",Penetapan format data/time salah. Silakan contoh yang ditampilkan ketika mengedit bahasa.,
base,code,addons/base/ir/ir_actions.py,730,Invalid expression,Invalid expression,
base,sql_constraint,ir.ui.view,0,"Invalid inheritance mode: if the mode is 'extension', the view must extend an other view","Invalid inheritance mode: if the mode is 'extension', the view must extend an other view",
base,code,addons/base/ir/ir_actions.py,258,Invalid model name %r in action definition.,Invalid model name %r in action definition.,
base,code,addons/base/ir/ir_actions.py,260,Invalid model name %r in action definition.,Invalid model name %r in action definition.,
base,code,addons/base/ir/ir_ui_view.py,596,Invalid position attribute: '%s',Invalid position attribute: '%s',
base,code,addons/base/ir/ir_sequence.py,204,Invalid prefix or suffix for sequence '%s',Invalid prefix or suffix for sequence '%s',
base,code,addons/base/res/res_users.py,329,Invalid search criterion,Invalid search criterion,
base,code,addons/base/res/ir_property.py,68,Invalid type,Invalid type,
base,code,addons/base/ir/ir_ui_view.py,298,Invalid view definition,Invalid view definition,
base,code,addons/base/ir/ir_ui_view.py,300,Invalid view definition,Invalid view definition,
base,model,"ir.module.category,name",base.module_category_warehouse_management,Inventory,Persediaan,
base,model,"ir.module.module,shortdesc",base.module_stock,Inventory Management,Inventory Management,
base,model,"ir.module.module,summary",base.module_stock_account,"Inventory, Logistic, Valuation, Accounting","Inventory, Logistic, Valuation, Accounting",
base,model,"ir.module.module,summary",base.module_stock,"Inventory, Logistics, Warehousing","Inventory, Logistics, Warehousing",
base,selection,"res.partner,type",0,Invoice address,Invoice address,
base,model,"ir.module.module,shortdesc",base.module_account,Invoicing,invoicing,
base,model,"ir.module.category,name",base.module_category_account_voucher,Invoicing & Payments,tagihan & pembayaran,
base,model,"res.country,name",base.ir,Iran,Iran,
base,model,"res.country,name",base.iq,Iraq,Iraq,
base,model,"res.country,name",base.ie,Ireland,Ireland,
base,model,"ir.module.module,shortdesc",base.module_account_lock,Irreversible Lock Date,Irreversible Lock Date,
base,model,"ir.model.fields,field_description",base.field_res_partner_is_company,Is a Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_users_is_company,Is a Company,Perusahaan,
base,model,"ir.model.fields,field_description",base.field_res_partner_customer,Is a Customer,Pelanggan,
base,model,"ir.model.fields,field_description",base.field_res_users_customer,Is a Customer,Pelanggan,
base,model,"ir.model.fields,field_description",base.field_res_partner_supplier,Is a Vendor,Pemasok,
base,model,"ir.model.fields,field_description",base.field_res_users_supplier,Is a Vendor,Pemasok,
base,model,"ir.model.fields,field_description",base.field_ir_attachment_public,Is public document,Dokumen publik,
base,model,"res.country,name",base.im,Isle of Man,Isle of Man,
base,model,"res.country,name",base.il,Israel,Israel,
base,model,"ir.module.module,shortdesc",base.module_rating_project_issue,Issue Rating,Issue Rating,
base,model,"ir.module.module,shortdesc",base.module_project_issue,Issue Tracking,Issue Tracking,
base,model,"ir.module.module,shortdesc",base.module_website_issue,Issues Form,Issues Form,
base,model,"res.country,name",base.it,Italy,Italy,
base,model,"ir.module.module,shortdesc",base.module_l10n_it,Italy - Accounting,Italy - Accounting,
base,model,"res.country,name",base.ci,Ivory Coast (Cote D'Ivoire),Ivory Coast (Cote D'Ivoire),
base,model,"res.country,name",base.jm,Jamaica,Jamaica,
base,model,"res.country,name",base.jp,Japan,Japan,
base,model,"ir.module.module,shortdesc",base.module_l10n_jp,Japan - Accounting,Japan - Accounting,
base,model,"res.country,name",base.je,Jersey,Jersey,
base,model,"ir.module.module,summary",base.module_website_hr_recruitment,Job Descriptions And Application Forms,Job Descriptions And Application Forms,
base,model,"ir.model.fields,field_description",base.field_res_partner_function,Job Position,Posisi,
base,model,"ir.model.fields,field_description",base.field_res_users_function,Job Position,Posisi,
base,model,"ir.module.module,summary",base.module_hr,"Jobs, Departments, Employees Details","Detail Pekerjaan, Departemen, Karyawan",
base,model,"ir.module.module,summary",base.module_hr_recruitment,"Jobs, Recruitment, Applications, Job Interviews","Jobs, Recruitment, Applications, Job Interviews",
base,model,"ir.model.fields,field_description",base.field_wkf_activity_join_mode,Join Mode,Join Mode,
base,model,"res.country,name",base.jo,Jordan,Jordan,
base,model,"ir.module.module,shortdesc",base.module_procurement_jit,Just In Time Scheduling,Just In Time Scheduling,
base,selection,"ir.actions.act_window.view,view_mode",0,Kanban,Kanban,
base,model,"ir.ui.view,arch_db",base.view_view_search,Kanban,Kanban,
base,selection,"ir.ui.view,type",0,Kanban,Kanban,
base,model,"res.country,name",base.kz,Kazakhstan,Kazakhstan,
base,model,"ir.model.fields,help",base.field_res_users_password,Keep empty if you don't want the user to be able to connect on the system.,Keep empty if you don't want the user to be able to connect on the system.,
base,model,"res.country,name",base.ke,Kenya,Kenya,
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter_key,Key,Kunci,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_key,Key,Kunci,
base,model,"ir.ui.view,arch_db",base.view_ir_config_search,Key,Kunci,
base,sql_constraint,ir.config_parameter,0,Key must be unique.,Key must be unique.,
base,model,"ir.model.fields,field_description",base.field_wkf_activity_kind,Kind,Kind,
base,model,"res.country,name",base.ki,Kiribati,Kiribati,
base,model,"ir.module.module,description",base.module_l10n_si,Kontni naÄrt za gospodarske druÅ¾be,Kontni naÄrt za gospodarske druÅ¾be,
base,model,"res.country,name",base.xk,Kosovo,Kosovo,
base,model,"res.country,name",base.kw,Kuwait,Kuwait,
base,model,"res.country,name",base.kg,Kyrgyz Republic (Kyrgyzstan),Kyrgyz Republic (Kyrgyzstan),
base,selection,"ir.module.module,license",0,LGPL Version 3,LGPL Version 3,
base,model,"ir.ui.view,arch_db",base.user_groups_view,Lainnya,Lainnya,
base,model,"ir.module.module,summary",base.module_stock_landed_costs,Landed Costs,Biaya mendarat,
base,model,"ir.model.fields,field_description",base.field_base_language_export_lang,Language,Bahasa,
base,model,"ir.model.fields,field_description",base.field_base_language_install_lang,Language,Bahasa,
base,model,"ir.model.fields,field_description",base.field_base_update_translations_lang,Language,Bahasa,
base,model,"ir.model.fields,field_description",base.field_ir_translation_lang,Language,Bahasa,
base,model,"ir.model.fields,field_description",base.field_res_partner_lang,Language,Bahasa,
base,model,"ir.model.fields,field_description",base.field_res_users_lang,Language,Bahasa,
base,model,"ir.ui.view,arch_db",base.res_lang_search,Language,Bahasa,
base,model,"ir.model,name",base.model_base_language_import,Language Import,Impor Bahasa,
base,model,"ir.model.fields,field_description",base.field_base_language_import_name,Language Name,Nama Bahasa,
base,code,addons/base/module/wizard/base_language_install.py,28,Language Pack,Paket Bahasa,
base,code,addons/base/res/res_lang.py,218,Language code cannot be modified.,Kode bahasa tidak bisa dimodifikasi.,
base,sql_constraint,ir.translation,0,Language code of translation item must be among known languages,Kode bahasa dari butir terjemahan harus terdaftar dalam bahasa-bahasa yang dikenali,
base,model,"ir.actions.act_window,name",base.res_lang_act_window,Languages,Bahasa,
base,model,"ir.model,name",base.model_res_lang,Languages,Bahasa,
base,model,"ir.ui.menu,name",base.menu_res_lang_act_window,Languages,Bahasa,
base,model,"ir.ui.view,arch_db",base.res_lang_form,Languages,Bahasa,
base,model,"ir.ui.view,arch_db",base.res_lang_search,Languages,Bahasa,
base,model,"ir.ui.view,arch_db",base.res_lang_tree,Languages,Bahasa,
base,model,"res.country,name",base.la,Laos,Laos,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_write_date,Last Modification Date,Tanggal Modifikasi terakhir,
base,model,"ir.model.fields,field_description",base.field__unknown___last_update,Last Modified on,Terakhir diubah pada,
base,model,"ir.model.fields,field_description",base.field_base___last_update,Last Modified on,Terakhir diubah pada,
base,model,"ir.model.fields,field_description",base.field_base_language_export___last_update,Last Modified on,Terakhir diubah pada,
base,model,"ir.model.fields,field_description",base.field_base_language_import___last_update,Last Modified on,Terakhir diubah pada,
